329, 88.8359,
330, 107.781,
331, 94.2834,
332, 96.6235,
333, 168.568,
334, 116.104,
335, 85.1966,
336, 115.93,
337, 26.5646,
338, 108.307,
339, 52.6492,
340, 86.6685,
341, 159.684,
342, 73.8474,
343, 85.1725,
344, 125.806,
345, 109.837,
346, 135.791,
347, 73.937,
348, 85.4997,
349, 128.828,
350, 96.6318,
351, 96.9646,
352, 54.4385,
353, 66.1255,
354, 171.339,
355, 57.5828,
356, 89.7603,
357, 60.7378,
358, 165.093,
359, 86.1748,
360, 145.477,
361, 70.5376,
362, 74.1216,
363, 73.0362,
364, 95.869,
365, 90.4307,
366, 140.93,
367, 69.3748,
368, 109.222,
369, 130.0,
370, 138.763,
371, 86.8748,
372, 119.313,
373, 53.5792,
374, 163.003,
375, 107.862,
376, 80.0427,
377, 89.5505,
378, 158.524,
379, 79.0286,
380, 148.205,
381, 149.758,
382, 85.9381,
383, 71.5543,
384, 124.926,
385, 61.178,
386, 114.72,
387, 142.245,
388, 132.081,
389, 111.142,
390, 143.94,
391, 38.4438,
392, 90.6829,
393, 77.5121,
394, 137.119,
395, 101.093,
396, 68.7625,
397, 53.8268,
398, 159.144,
399, 132.198,
400, 150.619,
401, 76.9437,
402, 95.9884,
403, 69.8943,
404, 105.751,
405, 77.5636,
406, 106.788,
407, 82.5593,
408, 126.85,
409, 67.1779,
410, 166.537,
411, 101.864,
412, 114.044,
413, 85.837,
414, 97.3875,
415, 27.6883,
416, 113.549,
417, 54.7634,
418, 87.1921,
419, 111.117,
420, 115.393,
421, 72.6589,
422, 130.904,
423, 150.333,
424, 106.32,
425, 68.8748,
426, 71.3656,
427, 51.3026,
428, 116.165,
429, 44.5236,
430, 79.1318,
431, 123.852,
432, 114.966,
433, 64.4603,
434, 134.098,
435, 60.7508,
436, 129.193,
437, 127.026,
438, 109.44,
439, 99.5116,
440, 73.678,
441, 30.5384,
442, 88.3277,
443, 134.282,
444, 83.2026,
445, 57.6557,
446, 78.0471,
447, 91.0381,
448, 88.8731,
449, 110.13,
450, 129.045,
451, 49.8232,
452, 118.002,
453, 102.158,
454, 116.306,
455, 77.7253,
456, 159.488,
457, 73.1949,
458, 124.931,
459, 106.618,
460, 106.569,
461, 122.112,
462, 181.752,
463, 66.1384,
464, 114.089,
465, 71.3828,
466, 95.859,
467, 86.9612,
468, 124.181,
469, 121.335,
470, 218.461,
471, 71.0899,
472, 129.717,
473, 92.4191,
474, 107.922,
475, 115.021,
476, 197.459,
477, 79.4165,
478, 97.2674,
479, 124.646,
480, 53.2404,
481, 73.322,
482, 128.07,
483, 77.0572,
484, 60.9938,
485, 40.0012,
486, 107.523,
487, 85.3523,
488, 127.779,
489, 168.67,
490, 101.715,
491, 100.327,
492, 137.78,
493, 50.0381,
494, 125.823,
495, 58.417,
496, 87.8684,
497, 76.1705,
498, 97.1606,
499, 85.9848,
500, 90.8271,
501, 35.3005,
502, 124.182,
503, 76.6972,
504, 136.392,
505, 83.8327,
506, 142.748,
507, 78.1825,
508, 58.0542,
509, 76.9688,
510, 108.741,
511, 90.8789,
512, 137.666,
513, 135.717,
514, 96.7318,
515, 88.8048,
516, 85.4046,
517, 73.3643,
518, 92.6948,
519, 59.416,
520, 79.5947,
521, 39.4597,
522, 134.622,
523, 87.7049,
524, 83.1039,
525, 80.6046,
526, 162.226,
527, 30.5819,
528, 78.9138,
529, 99.7685,
530, 115.327,
531, 37.5106,
532, 160.893,
533, 113.722,
534, 81.5122,
535, 93.9881,
536, 66.5028,
537, 126.236,
538, 116.517,
539, 47.0546,
540, 77.6037,
541, 55.2115,
542, 138.009,
543, 61.198,
544, 62.1023,
545, 56.6462,
546, 88.0933,
547, 41.9325,
548, 115.45,
549, 92.7637,
550, 100.661,
551, 53.3017,
552, 72.477,
553, 34.9348,
554, 123.012,
555, 134.433,
556, 91.4417,
557, 86.4994,
558, 123.985,
559, 97.3253,
560, 105.04,
561, 192.973,
562, 92.1385,
563, 111.707,
564, 145.699,
565, 50.9415,
566, 105.716,
567, 125.055,
568, 121.4,
569, 45.8472,
570, 75.4693,
571, 33.3785,
572, 62.2465,
573, 96.7705,
574, 144.852,
575, 86.5414,
576, 90.5818,
577, 96.3011,
578, 110.814,
579, 70.9763,
580, 87.5397,
581, 71.8958,
582, 79.9382,
583, 28.6357,
584, 156.755,
585, 102.299,
586, 141.209,
587, 83.7937,
588, 123.713,
589, 116.326,
590, 112.997,
591, 72.3562,
592, 90.1351,
593, 83.1047,
594, 94.4153,
595, 97.1636,
596, 73.2913,
597, 123.824,
598, 102.536,
599, 103.892,
600, 67.672,
601, 71.4968,
602, 56.5436,
603, 49.4694,
604, 89.2099,
605, 68.9048,
606, 119.158,
607, 138.671,
608, 93.4495,
609, 143.246,
610, 113.172,
611, 43.878,
612, 121.331,
613, 52.0704,
614, 96.4773,
615, 126.91,
616, 147.198,
617, 52.6594,
618, 67.5918,
619, 94.8695,
620, 99.0795,
621, 57.1498,
622, 133.529,
623, 107.274,
624, 83.6606,
625, 42.3841,
626, 120.166,
627, 130.525,
628, 137.5,
629, 52.033,
630, 117.972,
631, 61.1285,
632, 90.0776,
633, 111.988,
634, 152.376,
635, 124.626,
636, 60.3815,
637, 99.8448,
638, 117.945,
639, 105.212,
640, 100.449,
641, 73.8775,
642, 134.019,
643, 80.9168,
644, 59.7311,
645, 45.5941,
646, 99.6655,
647, 99.239,
648, 88.5264,
649, 25.8861,
650, 121.155,
651, 34.4391,
652, 89.9867,
653, 107.051,
654, 86.0834,
655, 53.5572,
656, 61.3307,
657, 85.2417,
658, 82.6834,
659, 64.898,
660, 85.1774,
661, 58.6891,
662, 148.462,
